證券名稱,簡稱,日期,外資總投資股數,個股買賣超股數,外資總投資比率%-TSE,流通在外股數-TEJ
2330   ,台積電       ,20130411, 20063777,     2920,  77.40, 25928232
2330   ,台積電       ,20130412, 20064051,      259,  77.40, 25928232
2330   ,台積電       ,20130415, 20060721,    -3460,  77.39, 25928232
2330   ,台積電       ,20130416, 20059711,    -2180,  77.38, 25928232
2330   ,台積電       ,20130417, 20060506,      775,  77.39, 25928232
2330   ,台積電       ,20130418, 20056861,    -4645,  77.37, 25928232
2330   ,台積電       ,20130419, 20073856,    17018,  77.44, 25928232
2330   ,台積電       ,20130422, 20091935,    17869,  77.51, 25928232
2330   ,台積電       ,20130423, 20090903,    -1805,  77.50, 25928232
2330   ,台積電       ,20130424, 20088673,     -981,  77.50, 25928232
2330   ,台積電       ,20130425, 20096078,     7405,  77.52, 25928232
2330   ,台積電       ,20130426, 20114417,    18339,  77.59, 25928232
2330   ,台積電       ,20130429, 20123066,     7153,  77.63, 25928232
2330   ,台積電       ,20130430, 20134517,    11535,  77.67, 25928305
2330   ,台積電       ,20130502, 20152618,    18102,  77.74, 25928305
2330   ,台積電       ,20130503, 20158869,     6251,  77.77, 25928305
2330   ,台積電       ,20130506, 20167815,     9369,  77.80, 25928305
2330   ,台積電       ,20130507, 20177369,     9555,  77.84, 25928305
2330   ,台積電       ,20130508, 20197049,    16861,  77.91, 25928305
2330   ,台積電       ,20130509, 20203944,     8395,  77.94, 25928305
2330   ,台積電       ,20130510, 20215453,    11488,  77.98, 25928305
2330   ,台積電       ,20130513, 20226956,    11503,  78.03, 25928305
2330   ,台積電       ,20130514, 20252226,    17764,  78.13, 25928305
2330   ,台積電       ,20130515, 20253551,     2074,  78.13, 25928305
2330   ,台積電       ,20130516, 20247084,    -4767,  78.11, 25928305
2330   ,台積電       ,20130517, 20251188,     4104,  78.12, 25928305
2330   ,台積電       ,20130520, 20250140,     2952,  78.12, 25928305
2330   ,台積電       ,20130521, 20253282,     -444,  78.11, 25928305
2330   ,台積電       ,20130522, 20248400,    -4893,  78.09, 25928305
2330   ,台積電       ,20130523, 20232467,   -15952,  78.03, 25928305
2330   ,台積電       ,20130524, 20228400,    -4067,  78.01, 25928305
2330   ,台積電       ,20130527, 20226486,    -1914,  78.00, 25928305
2330   ,台積電       ,20130528, 20213848,   -12778,  77.96, 25928305
2330   ,台積電       ,20130529, 20215243,     1298,  77.96, 25928305
2330   ,台積電       ,20130530, 20210704,    -6419,  77.94, 25928305
2330   ,台積電       ,20130531, 20206109,    -4596,  77.93, 25928305
2330   ,台積電       ,20130603, 20190612,   -15497,  77.87, 25928305
2330   ,台積電       ,20130604, 20194537,     3925,  77.88, 25928305
2330   ,台積電       ,20130605, 20194350,     1692,  77.88, 25928305
2330   ,台積電       ,20130606, 20185779,    -8590,  77.85, 25928305
2330   ,台積電       ,20130607, 20182548,    -3232,  77.83, 25928305
2330   ,台積電       ,20130610, 20172683,    -9874,  77.80, 25928305
2330   ,台積電       ,20130611, 20165336,    -7347,  77.77, 25928305
2330   ,台積電       ,20130613, 20137462,   -27874,  77.66, 25928305
2330   ,台積電       ,20130614, 20140426,     2964,  77.67, 25928305
2330   ,台積電       ,20130617, 20134593,    -5843,  77.65, 25928305
2330   ,台積電       ,20130618, 20128990,    -4122,  77.63, 25928305
2330   ,台積電       ,20130619, 20117270,   -11111,  77.58, 25928305
2330   ,台積電       ,20130620, 20106720,   -10550,  77.54, 25928305
2330   ,台積電       ,20130621, 20100065,    -6494,  77.52, 25928305
2330   ,台積電       ,20130624, 20075020,   -25328,  77.42, 25928305
2330   ,台積電       ,20130625, 20068056,    -7700,  77.39, 25928305
2330   ,台積電       ,20130626, 20058533,    -9514,  77.36, 25928305
2330   ,台積電       ,20130627, 20054463,    -1923,  77.34, 25928305
2330   ,台積電       ,20130628, 20058986,     8264,  77.36, 25928305
2330   ,台積電       ,20130701, 20042634,   -13612,  77.30, 25928305
2330   ,台積電       ,20130702, 20026649,    -9293,  77.23, 25928305
2330   ,台積電       ,20130703, 20030309,     4012,  77.25, 25928305
2330   ,台積電       ,20130704, 20032799,     3546,  77.26, 25928305
2330   ,台積電       ,20130705, 20043088,     9624,  77.30, 25928305
2330   ,台積電       ,20130708, 20031767,   -11371,  77.25, 25928305
2330   ,台積電       ,20130709, 20029627,    -3990,  77.25, 25928305
2330   ,台積電       ,20130710, 20031492,      706,  77.25, 25928305
2330   ,台積電       ,20130711, 20056654,    22188,  77.35, 25928305
2330   ,台積電       ,20130712, 20069923,    15118,  77.40, 25928305
2330   ,台積電       ,20130715, 20085678,    11347,  77.46, 25928305
2330   ,台積電       ,20130716, 20085921,     1435,  77.46, 25928305
2330   ,台積電       ,20130717, 20104849,    12094,  77.54, 25928305
2330   ,台積電       ,20130718, 20093751,    -3147,  77.49, 25928305
2330   ,台積電       ,20130719, 20046246,   -50672,  77.31, 25928305
2330   ,台積電       ,20130722, 20007236,   -33881,  77.16, 25928305
2330   ,台積電       ,20130723, 19997207,    -4634,  77.12, 25928305
2330   ,台積電       ,20130724, 19992143,      612,  77.10, 25928305
2330   ,台積電       ,20130725, 19998267,     1516,  77.12, 25928305
2330   ,台積電       ,20130726, 19983183,    -4535,  77.07, 25928305
2330   ,台積電       ,20130729, 19973691,   -11022,  77.03, 25928305
2330   ,台積電       ,20130730, 19971441,    -1087,  77.02, 25928305
2330   ,台積電       ,20130731, 19973540,      349,  77.03, 25928305
2330   ,台積電       ,20130801, 19967091,    -7449,  77.00, 25928305
2330   ,台積電       ,20130802, 19969373,     2592,  77.01, 25928305
2330   ,台積電       ,20130805, 19966279,    -2927,  77.00, 25928305
2330   ,台積電       ,20130806, 19942249,   -19731,  76.91, 25928305
2330   ,台積電       ,20130807, 19925210,   -23101,  76.84, 25928305
2330   ,台積電       ,20130808, 19896202,   -32061,  76.73, 25928305
2330   ,台積電       ,20130809, 19881773,   -14428,  76.67, 25928305
2330   ,台積電       ,20130812, 19869380,   -13508,  76.63, 25928305
2330   ,台積電       ,20130813, 19862199,    -7681,  76.60, 25928305
2330   ,台積電       ,20130814, 19851431,   -11757,  76.56, 25928305
2330   ,台積電       ,20130815, 19835738,   -19094,  76.50, 25928305
2330   ,台積電       ,20130816, 19833525,    -3139,  76.49, 25928305
2330   ,台積電       ,20130819, 19813030,   -24339,  76.41, 25928305
2330   ,台積電       ,20130820, 19800754,   -13666,  76.36, 25928305
2330   ,台積電       ,20130822, 19792178,    -8096,  76.33, 25928305
2330   ,台積電       ,20130823, 19791288,    -2460,  76.33, 25928305
2330   ,台積電       ,20130826, 19790887,    -2843,  76.32, 25928305
2330   ,台積電       ,20130827, 19786844,    -3030,  76.31, 25928305
2330   ,台積電       ,20130828, 19796787,     8337,  76.35, 25928305
2330   ,台積電       ,20130829, 19811203,    13797,  76.40, 25928305
2330   ,台積電       ,20130830, 19830915,    18682,  76.48, 25928319
2330   ,台積電       ,20130902, 19849965,    19810,  76.55, 25928319
2330   ,台積電       ,20130903, 19867446,    14773,  76.62, 25928319
2330   ,台積電       ,20130904, 19868079,    -1067,  76.62, 25928319
2330   ,台積電       ,20130905, 19867614,    -3431,  76.62, 25928319
2330   ,台積電       ,20130906, 19873505,     5892,  76.64, 25928319
2330   ,台積電       ,20130909, 19882328,     9823,  76.68, 25928319
2330   ,台積電       ,20130910, 19901851,    19523,  76.75, 25928319
2330   ,台積電       ,20130911, 19915407,    14256,  76.80, 25928319
2330   ,台積電       ,20130912, 19925492,     9084,  76.84, 25928319
2330   ,台積電       ,20130913, 19920476,     2175,  76.82, 25928319
2330   ,台積電       ,20130914, 19923826,     3351,  76.84, 25928319
2330   ,台積電       ,20130916, 19964946,    27792,  77.00, 25928319
2330   ,台積電       ,20130917, 19970096,     7357,  77.02, 25928319
2330   ,台積電       ,20130918, 19968946,     -251,  77.01, 25928319
2330   ,台積電       ,20130923, 19977836,     9529,  77.05, 25928319
2330   ,台積電       ,20130924, 19982421,     6800,  77.06, 25928319
2330   ,台積電       ,20130925, 19984140,     3907,  77.07, 25928319
2330   ,台積電       ,20130926, 19988757,     3928,  77.09, 25928319
2330   ,台積電       ,20130927, 19990821,     6411,  77.10, 25928319
2330   ,台積電       ,20130930, 19974702,   -17109,  77.03, 25928390
2330   ,台積電       ,20131001, 19971241,    -3361,  77.02, 25928390
2330   ,台積電       ,20131002, 19975788,     5108,  77.04, 25928390
2330   ,台積電       ,20131003, 20003238,    25210,  77.14, 25928390
2330   ,台積電       ,20131004, 19996769,    -3589,  77.12, 25928390
2330   ,台積電       ,20131007, 19993275,    -4044,  77.10, 25928390
2330   ,台積電       ,20131008, 20003139,     5079,  77.14, 25928390
2330   ,台積電       ,20131009, 20002093,     2794,  77.14, 25928390
2330   ,台積電       ,20131011, 20012204,     7841,  77.18, 25928390
2330   ,台積電       ,20131014, 20015842,     3678,  77.19, 25928390
2330   ,台積電       ,20131015, 20027391,     7899,  77.24, 25928390
2330   ,台積電       ,20131016, 20037330,     8154,  77.27, 25928390
2330   ,台積電       ,20131017, 20046490,     7942,  77.31, 25928390
2330   ,台積電       ,20131018, 20086780,    39160,  77.47, 25928390
2330   ,台積電       ,20131021, 20101221,    13422,  77.52, 25928390
2330   ,台積電       ,20131022, 20118665,    17570,  77.59, 25928390
2330   ,台積電       ,20131023, 20127288,     7267,  77.62, 25928390
2330   ,台積電       ,20131024, 20129653,     5965,  77.63, 25928390
2330   ,台積電       ,20131025, 20122758,    -5333,  77.60, 25928390
2330   ,台積電       ,20131028, 20131069,     8311,  77.64, 25928390
2330   ,台積電       ,20131029, 20132551,     3533,  77.64, 25928390
2330   ,台積電       ,20131030, 20138373,     5822,  77.66, 25928390
2330   ,台積電       ,20131031, 20140116,     1742,  77.67, 25928500
2330   ,台積電       ,20131101, 20144534,     4358,  77.69, 25928500
2330   ,台積電       ,20131104, 20146034,     1501,  77.69, 25928500
2330   ,台積電       ,20131105, 20137373,    -8661,  77.66, 25928500
2330   ,台積電       ,20131106, 20139443,     1570,  77.67, 25928500
2330   ,台積電       ,20131107, 20138001,     -624,  77.66, 25928500
2330   ,台積電       ,20131108, 20129392,    -9056,  77.63, 25928500
2330   ,台積電       ,20131111, 20116680,   -12642,  77.58, 25928500
2330   ,台積電       ,20131112, 20115294,     -823,  77.58, 25928500
2330   ,台積電       ,20131113, 20102255,   -13038,  77.53, 25928500
2330   ,台積電       ,20131114, 20090681,    -9874,  77.48, 25928500
2330   ,台積電       ,20131115, 20078858,   -10747,  77.43, 25928500
2330   ,台積電       ,20131118, 20075131,    -2642,  77.42, 25928500
2330   ,台積電       ,20131119, 20059216,   -12851,  77.36, 25928500
2330   ,台積電       ,20131120, 20026021,   -33195,  77.23, 25928500
2330   ,台積電       ,20131121, 20000479,   -24635,  77.13, 25928500
2330   ,台積電       ,20131122, 19970940,   -28643,  77.02, 25928500
2330   ,台積電       ,20131125, 19957903,   -11830,  76.97, 25928500
2330   ,台積電       ,20131126, 19962702,     4800,  76.99, 25928500
2330   ,台積電       ,20131127, 19967669,     4966,  77.01, 25928500
2330   ,台積電       ,20131128, 19974481,     7181,  77.03, 25928500
2330   ,台積電       ,20131129, 19982547,     8513,  77.06, 25928534
2330   ,台積電       ,20131202, 19985994,     3447,  77.08, 25928534
2330   ,台積電       ,20131203, 19979398,    -6600,  77.05, 25928534
2330   ,台積電       ,20131204, 19984097,     4699,  77.07, 25928534
2330   ,台積電       ,20131205, 19973502,   -10595,  77.03, 25928534
2330   ,台積電       ,20131206, 19968764,    -4738,  77.01, 25928534
2330   ,台積電       ,20131209, 19976356,     7602,  77.04, 25928534
2330   ,台積電       ,20131210, 19977000,      484,  77.04, 25928534
2330   ,台積電       ,20131211, 19985105,     7531,  77.07, 25928534
2330   ,台積電       ,20131212, 19977780,    -7325,  77.05, 25928534
2330   ,台積電       ,20131213, 19962750,   -15120,  76.99, 25928534
2330   ,台積電       ,20131216, 19958019,    -5241,  76.97, 25928534
2330   ,台積電       ,20131217, 19959923,     1905,  76.98, 25928534
2330   ,台積電       ,20131218, 19933267,   -29804,  76.87, 25928534
2330   ,台積電       ,20131219, 19921663,   -11654,  76.83, 25928534
2330   ,台積電       ,20131220, 19909966,   -11696,  76.78, 25928534
2330   ,台積電       ,20131223, 19908609,    -1357,  76.78, 25928534
2330   ,台積電       ,20131224, 19900359,    -7871,  76.75, 25928534
2330   ,台積電       ,20131225, 19897150,    -3209,  76.73, 25928534
2330   ,台積電       ,20131226, 19896682,     -468,  76.73, 25928534
2330   ,台積電       ,20131227, 19892633,    -3987,  76.72, 25928534
2330   ,台積電       ,20131230, 19901337,     8704,  76.75, 25928534
2330   ,台積電       ,20131231, 19896163,     3853,  76.73, 25928617
2330   ,台積電       ,20140102, 19891688,    -4785,  76.71, 25928617
2330   ,台積電       ,20140103, 19867876,   -24222,  76.62, 25928617
2330   ,台積電       ,20140106, 19855023,   -13215,  76.57, 25928617
2330   ,台積電       ,20140107, 19859148,    -3013,  76.59, 25928617
2330   ,台積電       ,20140108, 19863160,     4012,  76.60, 25928617
2330   ,台積電       ,20140109, 19831237,   -31923,  76.48, 25928617
2330   ,台積電       ,20140110, 19811864,   -19017,  76.41, 25928617
2330   ,台積電       ,20140113, 19808533,    -3330,  76.39, 25928617
2330   ,台積電       ,20140114, 19802924,    -5730,  76.37, 25928617
2330   ,台積電       ,20140115, 19812802,     8127,  76.41, 25928617
2330   ,台積電       ,20140116, 19823688,     9983,  76.45, 25928617
2330   ,台積電       ,20140117, 19849812,    26004,  76.55, 25928617
2330   ,台積電       ,20140120, 19855553,     5741,  76.57, 25928617
2330   ,台積電       ,20140121, 19860628,     5075,  76.59, 25928617
2330   ,台積電       ,20140122, 19863943,     3497,  76.61, 25928617
2330   ,台積電       ,20140123, 19870489,     6396,  76.63, 25928617
2330   ,台積電       ,20140124, 19872456,     2376,  76.64, 25928617
2330   ,台積電       ,20140127, 19844666,   -28992,  76.53, 25928661
2330   ,台積電       ,20140205, 19752150,   -91850,  76.17, 25928661
2330   ,台積電       ,20140206, 19725524,   -26688,  76.07, 25928661
2330   ,台積電       ,20140207, 19720602,   -12622,  76.05, 25928661
2330   ,台積電       ,20140210, 19707793,   -12528,  76.00, 25928661
2330   ,台積電       ,20140211, 19708357,      564,  76.01, 25928661
2330   ,台積電       ,20140212, 19711322,     3510,  76.02, 25928661
2330   ,台積電       ,20140213, 19719239,     8982,  76.05, 25928661
2330   ,台積電       ,20140214, 19741874,    22636,  76.14, 25928661
2330   ,台積電       ,20140217, 19762639,    20755,  76.22, 25928661
2330   ,台積電       ,20140218, 19776677,    12438,  76.27, 25928661
2330   ,台積電       ,20140219, 19787605,    16484,  76.31, 25928661
2330   ,台積電       ,20140220, 19793739,     6164,  76.34, 25928661
2330   ,台積電       ,20140221, 19814383,    19742,  76.41, 25928661
2330   ,台積電       ,20140224, 19830065,    15682,  76.48, 25928661
2330   ,台積電       ,20140225, 19848337,    18272,  76.55, 25928661
2330   ,台積電       ,20140226, 19862839,    14502,  76.60, 25928661
2330   ,台積電       ,20140227, 19872738,    13334,  76.64, 25929049
2330   ,台積電       ,20140303, 19879207,     5007,  76.66, 25929049
2330   ,台積電       ,20140304, 19881218,      750,  76.67, 25929049
2330   ,台積電       ,20140305, 19886182,     4963,  76.69, 25929049
2330   ,台積電       ,20140306, 19909465,    18289,  76.78, 25929049
2330   ,台積電       ,20140307, 19936098,    24710,  76.88, 25929049
2330   ,台積電       ,20140310, 19932373,    -3685,  76.87, 25929049
2330   ,台積電       ,20140311, 19929685,    -2688,  76.86, 25929049
2330   ,台積電       ,20140312, 19931546,     1538,  76.87, 25929049
2330   ,台積電       ,20140313, 19956832,    25286,  76.96, 25929049
2330   ,台積電       ,20140314, 19962149,     5317,  76.98, 25929049
2330   ,台積電       ,20140317, 19965995,     3847,  77.00, 25929049
2330   ,台積電       ,20140318, 19979601,    13655,  77.05, 25929049
2330   ,台積電       ,20140319, 19993662,    12860,  77.11, 25929049
2330   ,台積電       ,20140320, 19995694,     2128,  77.11, 25929049
2330   ,台積電       ,20140321, 20024105,    25287,  77.22, 25929049
2330   ,台積電       ,20140324, 20036178,    12073,  77.27, 25929049
2330   ,台積電       ,20140325, 20041659,     5481,  77.29, 25929049
2330   ,台積電       ,20140326, 20056480,    14822,  77.35, 25929049
2330   ,台積電       ,20140327, 20070007,    13527,  77.40, 25929049
2330   ,台積電       ,20140328, 20095626,    25892,  77.50, 25929049
2330   ,台積電       ,20140331, 20121305,    22918,  77.60, 25929123
2330   ,台積電       ,20140401, 20143990,    22485,  77.69, 25929123
2330   ,台積電       ,20140402, 20167310,    19178,  77.78, 25929123
2330   ,台積電       ,20140403, 20177112,     4569,  77.81, 25929123
2330   ,台積電       ,20140407, 20183104,     6857,  77.84, 25929123
2330   ,台積電       ,20140408, 20183788,     5284,  77.84, 25929123
2330   ,台積電       ,20140409, 20187359,     5194,  77.85, 25929123
2330   ,台積電       ,20140410, 20186465,     -893,  77.85, 25929123
2330   ,台積電       ,20140411, 20187392,     -773,  77.85, 25929123
2330   ,台積電       ,20140414, 20192097,     4705,  77.87, 25929123
2330   ,台積電       ,20140415, 20188414,    -2953,  77.86, 25929123
2330   ,台積電       ,20140416, 20178318,    -9096,  77.82, 25929123
2330   ,台積電       ,20140417, 20160165,   -18121,  77.75, 25929123
2330   ,台積電       ,20140418, 20170354,    10189,  77.79, 25929123
2330   ,台積電       ,20140421, 20165076,    -5279,  77.77, 25929123
2330   ,台積電       ,20140422, 20162426,    -4969,  77.76, 25929123
2330   ,台積電       ,20140423, 20159024,    -2902,  77.74, 25929123
2330   ,台積電       ,20140424, 20159038,       14,  77.74, 25929123
2330   ,台積電       ,20140425, 20166521,     3883,  77.77, 25929123
2330   ,台積電       ,20140428, 20169723,     3202,  77.79, 25929123
2330   ,台積電       ,20140429, 20173942,     2420,  77.80, 25929123
2330   ,台積電       ,20140430, 20157150,   -16792,  77.74, 25929374
2330   ,台積電       ,20140502, 20144242,   -12780,  77.69, 25929374
2330   ,台積電       ,20140505, 20132227,   -12015,  77.64, 25929374
2330   ,台積電       ,20140506, 20117831,   -14366,  77.59, 25929374
2330   ,台積電       ,20140507, 20111077,    -6754,  77.56, 25929374
2330   ,台積電       ,20140508, 20110438,    -1117,  77.56, 25929374
2330   ,台積電       ,20140509, 20109800,     -637,  77.55, 25929374
2330   ,台積電       ,20140512, 20109179,     -438,  77.55, 25929374
2330   ,台積電       ,20140513, 20124656,    14278,  77.61, 25929374
2330   ,台積電       ,20140514, 20142958,    18182,  77.68, 25929374
2330   ,台積電       ,20140515, 20139821,    -2818,  77.67, 25929374
2330   ,台積電       ,20140516, 20149078,     9001,  77.71, 25929374
2330   ,台積電       ,20140519, 20151756,     2711,  77.72, 25929374
2330   ,台積電       ,20140520, 20164974,       40,  77.76, 25929374
2330   ,台積電       ,20140521, 20164968,      152,  77.76, 25929374
2330   ,台積電       ,20140522, 20167703,     2736,  77.77, 25929374
2330   ,台積電       ,20140523, 20164791,    -2912,  77.76, 25929374
2330   ,台積電       ,20140526, 20167405,     2614,  77.77, 25929374
2330   ,台積電       ,20140527, 20162738,    -4667,  77.76, 25929374
2330   ,台積電       ,20140528, 20172472,     9736,  77.79, 25929374
2330   ,台積電       ,20140529, 20182780,    10308,  77.83, 25929374
2330   ,台積電       ,20140530, 20171546,   -11234,  77.79, 25929374
2330   ,台積電       ,20140603, 20180732,     9186,  77.82, 25929374
2330   ,台積電       ,20140604, 20200882,    20150,  77.90, 25929374
2330   ,台積電       ,20140605, 20197596,    -3286,  77.89, 25929374
2330   ,台積電       ,20140606, 20195222,    -2346,  77.88, 25929374
2330   ,台積電       ,20140609, 20193846,    -1376,  77.88, 25929374
2330   ,台積電       ,20140610, 20199812,     7199,  77.90, 25929374
2330   ,台積電       ,20140611, 20208582,     8927,  77.93, 25929374
2330   ,台積電       ,20140612, 20207224,    -1358,  77.93, 25929374
2330   ,台積電       ,20140613, 20204855,    -2369,  77.92, 25929374
2330   ,台積電       ,20140616, 20192011,     1488,  77.87, 25929374
2330   ,台積電       ,20140617, 20144192,     6649,  77.68, 25929374
2330   ,台積電       ,20140618, 20146890,    15055,  77.69, 25929374
2330   ,台積電       ,20140619, 20128853,      678,  77.62, 25929374
2330   ,台積電       ,20140620, 20104123,     -739,  77.53, 25929374
2330   ,台積電       ,20140623, 20094075,    -1248,  77.49, 25929374
2330   ,台積電       ,20140624, 20072171,    -1172,  77.41, 25929374
2330   ,台積電       ,20140625, 20077319,     5143,  77.43, 25929374
2330   ,台積電       ,20140626, 20081433,     4192,  77.44, 25929374
2330   ,台積電       ,20140627, 20085269,     9595,  77.46, 25929374
2330   ,台積電       ,20140630, 20088351,     1970,  77.47, 25929374
2330   ,台積電       ,20140701, 20083235,    -4819,  77.45, 25929374
2330   ,台積電       ,20140702, 20095097,    11927,  77.49, 25929374
2330   ,台積電       ,20140703, 20048323,   -11691,  77.31, 25929374
2330   ,台積電       ,20140704, 20029423,   -18900,  77.24, 25929374
2330   ,台積電       ,20140707, 20025526,    -3887,  77.23, 25929374
2330   ,台積電       ,20140708, 20015778,    -7842,  77.19, 25929374
2330   ,台積電       ,20140709, 19999581,   -15946,  77.13, 25929374
2330   ,台積電       ,20140710, 19970469,   -26788,  77.01, 25929374
2330   ,台積電       ,20140711, 19972695,     2114,  77.02, 25929374
2330   ,台積電       ,20140714, 19957301,   -14173,  76.96, 25929374
2330   ,台積電       ,20140715, 19954152,    -3148,  76.95, 25929374
2330   ,台積電       ,20140716, 19942528,   -12078,  76.91, 25929374
2330   ,台積電       ,20140717, 19907470,   -70187,  76.77, 25929374
2330   ,台積電       ,20140718, 19872560,   -34909,  76.64, 25929374
2330   ,台積電       ,20140721, 19846317,   -24761,  76.53, 25929374
2330   ,台積電       ,20140722, 19831284,   -14461,  76.48, 25929374
2330   ,台積電       ,20140724, 19818573,   -15957,  76.43, 25929374
2330   ,台積電       ,20140725, 19803525,   -15050,  76.37, 25929374
2330   ,台積電       ,20140728, 19794243,   -13292,  76.33, 25929374
2330   ,台積電       ,20140729, 19805606,     9060,  76.38, 25929374
2330   ,台積電       ,20140730, 19809518,     -288,  76.39, 25929374
2330   ,台積電       ,20140731, 19786069,   -22678,  76.30, 25929374
2330   ,台積電       ,20140801, 19778893,   -20519,  76.27, 25929374
2330   ,台積電       ,20140804, 19778385,    -2181,  76.27, 25929374
2330   ,台積電       ,20140805, 19743600,   -33801,  76.14, 25929374
2330   ,台積電       ,20140806, 19739742,     -481,  76.12, 25929374
2330   ,台積電       ,20140807, 19735022,    -4868,  76.11, 25929374
2330   ,台積電       ,20140808, 19731961,   -13894,  76.09, 25929374
2330   ,台積電       ,20140811, 19713293,   -20356,  76.02, 25929374
2330   ,台積電       ,20140812, 19709842,   -10459,  76.01, 25929374
2330   ,台積電       ,20140813, 19703912,   -11730,  75.99, 25929374
2330   ,台積電       ,20140814, 19706292,    -4694,  75.99, 25929374
2330   ,台積電       ,20140815, 19701535,      375,  75.98, 25929374
2330   ,台積電       ,20140818, 19712830,    -3310,  76.02, 25929374
2330   ,台積電       ,20140819, 19715606,     2225,  76.03, 25929374
2330   ,台積電       ,20140820, 19716759,     3845,  76.04, 25929374
2330   ,台積電       ,20140821, 19716258,     -611,  76.03, 25929374
2330   ,台積電       ,20140822, 19721985,     3480,  76.06, 25929374
2330   ,台積電       ,20140825, 19725190,     1080,  76.07, 25929374
2330   ,台積電       ,20140826, 19716882,   -10627,  76.04, 25929374
2330   ,台積電       ,20140827, 19708629,    -7557,  76.00, 25929374
2330   ,台積電       ,20140828, 19730636,    -6818,  76.09, 25929374
2330   ,台積電       ,20140829, 19741638,    -4175,  76.13, 25929374
2330   ,台積電       ,20140901, 19756928,    16790,  76.19, 25929374
2330   ,台積電       ,20140902, 19754313,    -2615,  76.18, 25929374
2330   ,台積電       ,20140903, 19806551,     4625,  76.38, 25929374
2330   ,台積電       ,20140904, 19804572,     -779,  76.37, 25929374
2330   ,台積電       ,20140905, 19807906,      377,  76.39, 25929374
2330   ,台積電       ,20140909, 19806743,    -1163,  76.38, 25929374
2330   ,台積電       ,20140910, 19801474,   -13082,  76.36, 25929374
2330   ,台積電       ,20140911, 19801555,       81,  76.36, 25929374
2330   ,台積電       ,20140912, 19795315,    -6240,  76.34, 25929374
2330   ,台積電       ,20140915, 19789578,    -4183,  76.32, 25929374
2330   ,台積電       ,20140916, 19777217,   -12361,  76.27, 25929374
2330   ,台積電       ,20140917, 19763246,    -5663,  76.21, 25929374
2330   ,台積電       ,20140918, 19762565,      -73,  76.21, 25929374
2330   ,台積電       ,20140919, 19760969,     -259,  76.21, 25929374
2330   ,台積電       ,20140922, 19740108,   -20861,  76.13, 25929374
2330   ,台積電       ,20140923, 19741677,    -2001,  76.13, 25929374
2330   ,台積電       ,20140924, 19741902,      832,  76.13, 25929374
2330   ,台積電       ,20140925, 19756693,     2377,  76.19, 25929374
2330   ,台積電       ,20140926, 19760307,     -237,  76.20, 25929374
2330   ,台積電       ,20140929, 19757168,   -14103,  76.19, 25929374
2330   ,台積電       ,20140930, 19745278,    -8354,  76.15, 25929374
2330   ,台積電       ,20141001, 19735621,   -10246,  76.11, 25929374
2330   ,台積電       ,20141002, 19735955,    -2166,  76.11, 25929374
2330   ,台積電       ,20141003, 19746037,    12582,  76.15, 25929374
2330   ,台積電       ,20141006, 19764366,     9670,  76.22, 25929374
2330   ,台積電       ,20141007, 19770724,     6358,  76.24, 25929374
2330   ,台積電       ,20141008, 19758688,   -12036,  76.20, 25929374
2330   ,台積電       ,20141009, 19754813,    -3875,  76.18, 25929374
2330   ,台積電       ,20141013, 19741064,   -22750,  76.13, 25929374
2330   ,台積電       ,20141014, 19733646,    -8817,  76.10, 25929374
2330   ,台積電       ,20141015, 19733251,     -396,  76.10, 25929374
2330   ,台積電       ,20141016, 19720883,    -3495,  76.05, 25929374
2330   ,台積電       ,20141017, 19740616,    20643,  76.13, 25929374
2330   ,台積電       ,20141020, 19752169,    11553,  76.17, 25929374
2330   ,台積電       ,20141021, 19750869,     -300,  76.17, 25929374
2330   ,台積電       ,20141022, 19796041,    46080,  76.34, 25929374
2330   ,台積電       ,20141023, 19800250,     4053,  76.36, 25929374
2330   ,台積電       ,20141024, 19792948,    -6807,  76.33, 25929374
2330   ,台積電       ,20141027, 19800480,     8989,  76.36, 25929374
2330   ,台積電       ,20141028, 19816754,    18168,  76.42, 25929374
2330   ,台積電       ,20141029, 19830472,    15983,  76.47, 25929374
2330   ,台積電       ,20141030, 19844983,    12011,  76.53, 25929374
2330   ,台積電       ,20141031, 19857117,    14884,  76.58, 25929530
2330   ,台積電       ,20141103, 19881620,    24683,  76.67, 25929530
2330   ,台積電       ,20141104, 19900029,    18289,  76.74, 25929530
2330   ,台積電       ,20141105, 19911299,    11270,  76.79, 25929530
2330   ,台積電       ,20141106, 19927608,    15208,  76.85, 25929530
2330   ,台積電       ,20141107, 19931903,     4295,  76.86, 25929530
2330   ,台積電       ,20141110, 19960765,    28862,  76.98, 25929530
2330   ,台積電       ,20141111, 19967320,     6675,  77.00, 25929530
2330   ,台積電       ,20141112, 19968847,     1627,  77.01, 25929530
2330   ,台積電       ,20141113, 19977963,    13383,  77.04, 25929530
2330   ,台積電       ,20141114, 19988154,    10930,  77.08, 25929530
2330   ,台積電       ,20141117, 19988516,      246,  77.08, 25929530
2330   ,台積電       ,20141118, 19988363,      591,  77.08, 25929530
2330   ,台積電       ,20141119, 20038554,    39681,  77.28, 25929530
2330   ,台積電       ,20141120, 20061331,    23769,  77.36, 25929530
2330   ,台積電       ,20141121, 20067373,     7514,  77.39, 25929530
2330   ,台積電       ,20141124, 20070651,     5214,  77.40, 25929530
2330   ,台積電       ,20141125, 20070097,     2516,  77.40, 25929530
